,gp0_Var_0_Bajo,gp0_Var_1_Bajo,gp0_Var_2_Bajo,gp0_Var_6_Bajo,gp0_Var_7_Bajo,gp3_Var_8_Bajo,gp_Var_9_Bajo,gp_Var_9_Medio,gp_Var_14_Medio,gp_Var_14_Bajo,gp_Var_15_Medio,gp_Var_15_Bajo,gpT_Var_13T_Alto,gpT_Var_13T_Medio,gpT_Var_10T_Medio,gpT_Var_10T_Bajo
4516,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0
7194,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1
8189,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1
2470,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0
633,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1
4620,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
1728,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0
8650,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
40,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1
6391,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0
6032,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
5766,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1414,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1
790,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0
2357,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
8870,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
5034,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0
4541,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0
6468,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0
4220,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0
5600,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0
7003,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0
5402,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0
4424,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4114,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
7861,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1
4439,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1
8637,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0
3415,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
3823,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1
5214,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
5561,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
4992,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1
3184,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1
549,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0
8302,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5267,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
967,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1
2238,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0
3268,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1
94,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1
3479,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0
2727,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0
6886,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
5523,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0
7586,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0
3140,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1
5256,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0
7014,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0
6200,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1
6625,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0
1885,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1
8473,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
8020,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0
4258,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0
224,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
7307,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0
4642,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1
5410,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1
4065,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0
898,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
5591,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
2623,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0
1150,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
6605,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
5831,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
5908,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
2111,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0
119,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0
305,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1
2631,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0
5798,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0
7740,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1
3084,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
4142,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
271,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0
5484,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0
654,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
2705,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0
4565,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
5622,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1
7494,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
4756,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1
8768,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0
7722,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
8501,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1
467,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0
4539,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
6774,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0
1926,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0
737,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
7768,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
5968,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0
5229,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4410,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
1232,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0
8648,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
525,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0
4308,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
618,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1
68,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
635,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
7296,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1
1149,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
1330,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
6979,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
7563,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0
507,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
3617,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
2835,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1
8956,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
3273,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0
2598,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0
4981,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
230,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
1113,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1
5608,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
4052,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1
1908,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0
6027,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
8547,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
8111,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0
499,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1
4255,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1
5390,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1
1481,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
6091,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1
2791,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1
7777,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6335,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0
4672,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
5791,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0
7476,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1
8534,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1
2965,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0
5323,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1024,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0
6845,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0
8134,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1
7599,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1642,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0
8224,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
522,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
697,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0
8046,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
3828,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
8024,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
1196,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
3242,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
4472,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
961,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
6460,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
6042,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4580,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
3810,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2656,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0
2385,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0
8258,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0
4819,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1
4207,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1
6826,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1
8179,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1
4345,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1
4430,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
4375,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7506,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
1843,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0
1671,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0
5645,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
8105,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1
8195,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
2454,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
8770,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0
270,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
3800,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0
8377,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
6936,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1
379,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1
7984,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
6365,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8457,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0
4414,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
6671,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1
1116,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0
1404,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
8968,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0
3576,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
8598,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0
3531,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
7033,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
274,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0
653,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0
5393,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
7627,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0
4285,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1
6472,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
1579,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2731,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0
3528,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0
6514,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1
1633,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
1065,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
428,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
2554,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
2861,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
5116,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
572,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0
5536,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
4174,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0
3284,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1
7829,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1
4223,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
4995,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
5629,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
5270,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
5424,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0
1657,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1
6153,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1
1566,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1
251,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1
3683,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
7206,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0
7927,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
4277,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
7713,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
5106,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0
3886,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1252,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
3985,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
8612,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1
5694,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
7914,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
2880,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
5860,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1
7739,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
3565,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
3018,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
7358,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
831,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0
3661,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0
1804,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1
4119,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1
7706,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0
6453,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0
5732,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1
3253,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
2146,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
8838,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
6590,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
8696,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0
4440,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0
7311,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
132,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
7212,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1
1772,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
1134,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1
1215,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1
1218,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0
6692,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
1376,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1
2404,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1
2048,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
8754,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
6284,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0
2989,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
758,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0
1780,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
6322,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
4129,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0
3433,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
2584,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6350,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
4521,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0
5727,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1
2415,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1
7959,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0
96,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3118,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1
186,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0
5528,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1
1911,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0
3044,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1
8178,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0
8987,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0
7217,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1
1455,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0
1477,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0
554,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1
8299,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1
6715,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0
5150,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
3224,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0
5379,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
8096,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
5518,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
7195,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
245,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0
4062,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1
4660,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0
3026,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0
2867,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0
8221,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0
331,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
3432,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
3245,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1
2820,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
6844,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0
5249,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0
8610,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
3594,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
6036,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1
3644,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
2936,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
5873,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0
7065,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
1553,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1
6148,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
373,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1
1523,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
7555,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
3789,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4247,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1
5931,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0
3845,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0
1174,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0
171,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
7384,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0
6197,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
5701,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0
5166,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
4045,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1
4432,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1
6527,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1
7353,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
165,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0
1717,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0
3863,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1
6290,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0
1755,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
5958,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
1125,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1
2907,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0
3604,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
164,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
6054,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1
4872,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0
948,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1
5081,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1
2473,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1
3494,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0
3170,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
8286,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
3825,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
5560,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
3349,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
1075,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1
2093,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
7057,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0
897,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1
1131,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1
2346,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0
5922,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0
6719,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
3321,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0
6370,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1
7783,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
6994,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
7023,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
3218,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1676,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1
5196,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1
3276,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2773,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0
4507,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
3028,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
2332,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0
5307,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
3812,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2268,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1
8075,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
3722,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
7615,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0
4973,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0
8888,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1
3037,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
3692,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
920,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
8461,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
869,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0
8942,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
1358,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0
2462,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1
7192,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
8421,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
6659,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1
